reportdate,hospital,dphcategory,covidstatus,patientcount,data_as_of,data_loaded_at
2021/05/24,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/26,All SF Hospitals,ICU,COVID+,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/22,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/16,All SF Hospitals,Med/Surg,COVID+,31,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/13,All SF Hospitals,Med/Surg,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/27,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/08,All SF Hospitals,ICU,COVID+,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/10,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/08,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/17,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/14,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/08,All SF Hospitals,ICU,COVID+,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/17,All SF Hospitals,Med/Surg,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/13,All SF Hospitals,ICU,COVID+,28,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/19,All SF Hospitals,Med/Surg,COVID+,27,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/20,All SF Hospitals,Med/Surg,PUI,30,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/14,All SF Hospitals,Med/Surg,PUI,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/15,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/09,All SF Hospitals,ICU,COVID+,33,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/04,All SF Hospitals,ICU,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/30,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/30,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/18,All SF Hospitals,Med/Surg,COVID+,64,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/07/28,All SF Hospitals,Med/Surg,PUI,13,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/26,All SF Hospitals,Med/Surg,PUI,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/01,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/06,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/03,All SF Hospitals,ICU,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/02/22,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/20,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/10,All SF Hospitals,Med/Surg,COVID+,41,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/28,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/31,All SF Hospitals,Med/Surg,COVID+,73,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/28,All SF Hospitals,Med/Surg,COVID+,89,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/28,All SF Hospitals,Med/Surg,PUI,14,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/02/25,All SF Hospitals,Med/Surg,PUI,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/24,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/15,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/09,All SF Hospitals,Med/Surg,COVID+,47,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/12/14,All SF Hospitals,Med/Surg,COVID+,107,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/01,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/08,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/13,All SF Hospitals,Med/Surg,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/15,All SF Hospitals,Med/Surg,COVID+,102,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/01/31,All SF Hospitals,Med/Surg,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/10,All SF Hospitals,Med/Surg,PUI,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/23,All SF Hospitals,ICU,COVID+,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/26,All SF Hospitals,ICU,COVID+,16,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/01/11,All SF Hospitals,ICU,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/21,All SF Hospitals,ICU,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/02,All SF Hospitals,Med/Surg,COVID+,47,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/20,All SF Hospitals,Med/Surg,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/09,All SF Hospitals,Med/Surg,PUI,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/16,All SF Hospitals,ICU,COVID+,22,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/06/26,All SF Hospitals,ICU,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/03,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/20,All SF Hospitals,Med/Surg,COVID+,117,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/17,All SF Hospitals,Med/Surg,PUI,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/18,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/18,All SF Hospitals,Med/Surg,COVID+,44,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/06,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/02,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/14,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/11,All SF Hospitals,Med/Surg,COVID+,175,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/06/15,All SF Hospitals,Med/Surg,COVID+,32,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/16,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/02/27,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/03,All SF Hospitals,Med/Surg,COVID+,60,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/03/31,All SF Hospitals,Med/Surg,COVID+,17,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/20,All SF Hospitals,ICU,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/21,All SF Hospitals,ICU,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/20,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/12/05,All SF Hospitals,Med/Surg,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/11/27,All SF Hospitals,Med/Surg,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/16,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/13,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/25,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/02/08,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/02/02,All SF Hospitals,Med/Surg,COVID+,51,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/09/14,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/09,All SF Hospitals,Med/Surg,COVID+,46,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/23,All SF Hospitals,Med/Surg,COVID+,84,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/11/08,All SF Hospitals,Med/Surg,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/01,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/19,All SF Hospitals,ICU,COVID+,16,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/15,All SF Hospitals,Med/Surg,COVID+,35,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/11/22,All SF Hospitals,Med/Surg,COVID+,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/12,All SF Hospitals,Med/Surg,COVID+,181,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/07/22,All SF Hospitals,Med/Surg,COVID+,48,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/12,All SF Hospitals,Med/Surg,PUI,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/12,All SF Hospitals,Med/Surg,PUI,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/13,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/12,All SF Hospitals,Med/Surg,COVID+,104,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/10,All SF Hospitals,Med/Surg,COVID+,58,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/23,All SF Hospitals,Med/Surg,PUI,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/12,All SF Hospitals,ICU,COVID+,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/08,All SF Hospitals,ICU,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/05/04,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/08/09,All SF Hospitals,ICU,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/28,All SF Hospitals,Med/Surg,COVID+,63,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/04,All SF Hospitals,Med/Surg,COVID+,64,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/09/30,All SF Hospitals,Med/Surg,COVID+,41,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/18,All SF Hospitals,Med/Surg,PUI,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/07,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/29,All SF Hospitals,Med/Surg,COVID+,39,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/06,All SF Hospitals,Med/Surg,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/08/03,All SF Hospitals,Med/Surg,COVID+,64,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/03,All SF Hospitals,Med/Surg,COVID+,88,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/06/23,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/02/15,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/08,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/08,All SF Hospitals,Med/Surg,COVID+,20,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/24,All SF Hospitals,Med/Surg,COVID+,30,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/09/02,All SF Hospitals,Med/Surg,COVID+,35,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/23,All SF Hospitals,Med/Surg,COVID+,27,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/02,All SF Hospitals,Med/Surg,COVID+,42,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/06/04,All SF Hospitals,Med/Surg,COVID+,40,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/25,All SF Hospitals,Med/Surg,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/15,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/01,All SF Hospitals,ICU,COVID+,16,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/12,All SF Hospitals,ICU,COVID+,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/05,All SF Hospitals,ICU,COVID+,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/02,All SF Hospitals,ICU,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/05,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/27,All SF Hospitals,Med/Surg,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/24,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/22,All SF Hospitals,Med/Surg,COVID+,49,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/07/02,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/04,All SF Hospitals,Med/Surg,COVID+,15,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/26,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/14,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/30,All SF Hospitals,ICU,COVID+,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/22,All SF Hospitals,ICU,COVID+,22,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/16,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/08/16,All SF Hospitals,Med/Surg,PUI,22,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/08,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/10,All SF Hospitals,ICU,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/09/10,All SF Hospitals,ICU,COVID+,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/03/30,All SF Hospitals,Med/Surg,COVID+,20,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/20,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/10,All SF Hospitals,Med/Surg,COVID+,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/12,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/08/11,All SF Hospitals,Med/Surg,COVID+,66,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/02/03,All SF Hospitals,Med/Surg,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/21,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/02,All SF Hospitals,ICU,COVID+,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/07,All SF Hospitals,ICU,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/30,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/04,All SF Hospitals,Med/Surg,COVID+,30,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/16,All SF Hospitals,Med/Surg,COVID+,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/11,All SF Hospitals,Med/Surg,PUI,13,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/07/28,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/03,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/03/03,All SF Hospitals,Med/Surg,PUI,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/09,All SF Hospitals,ICU,PUI,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/11/19,All SF Hospitals,Med/Surg,COVID+,13,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/05/29,All SF Hospitals,Med/Surg,COVID+,39,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/05/06,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/28,All SF Hospitals,ICU,COVID+,20,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/14,All SF Hospitals,ICU,COVID+,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/06,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/24,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/21,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/07,All SF Hospitals,ICU,COVID+,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/01,All SF Hospitals,Med/Surg,COVID+,69,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/08/16,All SF Hospitals,Med/Surg,COVID+,43,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/09,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/04,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/28,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/06,All SF Hospitals,Med/Surg,COVID+,81,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/09,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/23,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/02,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/06,All SF Hospitals,Med/Surg,COVID+,162,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/02/16,All SF Hospitals,Med/Surg,PUI,13,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/04,All SF Hospitals,ICU,COVID+,16,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/12,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/27,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/07/17,All SF Hospitals,Med/Surg,COVID+,39,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/09/06,All SF Hospitals,Med/Surg,COVID+,41,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/21,All SF Hospitals,Med/Surg,COVID+,53,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/06/11,All SF Hospitals,Med/Surg,COVID+,27,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/14,All SF Hospitals,Med/Surg,PUI,79,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/18,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/08,All SF Hospitals,Med/Surg,PUI,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/14,All SF Hospitals,Med/Surg,PUI,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/04,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/30,All SF Hospitals,Med/Surg,PUI,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/16,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/30,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/10,All SF Hospitals,Med/Surg,COVID+,25,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/12/18,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/16,All SF Hospitals,Med/Surg,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/25,All SF Hospitals,ICU,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/23,All SF Hospitals,ICU,COVID+,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/25,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/16,All SF Hospitals,Med/Surg,COVID+,203,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/24,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/04,All SF Hospitals,Med/Surg,COVID+,41,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/25,All SF Hospitals,Med/Surg,COVID+,93,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/03,All SF Hospitals,ICU,COVID+,22,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/02,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/22,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/06,All SF Hospitals,Med/Surg,PUI,14,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/26,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/06/03,All SF Hospitals,Med/Surg,PUI,22,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/28,All SF Hospitals,ICU,COVID+,19,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/19,All SF Hospitals,Med/Surg,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/14,All SF Hospitals,Med/Surg,COVID+,21,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/31,All SF Hospitals,Med/Surg,COVID+,106,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/08/21,All SF Hospitals,Med/Surg,PUI,16,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/30,All SF Hospitals,ICU,COVID+,21,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/10,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/02/03,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/13,All SF Hospitals,Med/Surg,COVID+,60,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/02,All SF Hospitals,Med/Surg,PUI,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/15,All SF Hospitals,ICU,COVID+,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/02,All SF Hospitals,Med/Surg,COVID+,104,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/28,All SF Hospitals,Med/Surg,COVID+,53,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/05/04,All SF Hospitals,Med/Surg,COVID+,29,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/08,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/26,All SF Hospitals,ICU,COVID+,29,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/17,All SF Hospitals,ICU,COVID+,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/23,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/26,All SF Hospitals,Med/Surg,COVID+,13,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/19,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/15,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/11,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/04,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/17,All SF Hospitals,Med/Surg,COVID+,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/02/14,All SF Hospitals,Med/Surg,COVID+,60,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
